UGA = 1,,Open Hand Atlanta = 2,HealthMPowers = 3,DPH = 4,,,,,,,,,,,
Agency,Date Added,"Project = Farmers Market, Elementary Youth etc.","Site Location (School district, school name, food bank, etc.)",Address building number,Street Name,City,Zip Code,County,Target Audience,,,,,,
3,7/17/2019,Child Care,Tina Griffin (Tiny Tinas FCCLH),9613,Washington Circle,Jonesboro,30233,Clayton,<5yrs,,,,,,
3,7/17/2019,Elem,Oliver ES,1725,Cheryl Leigh Dr,Riverdale,30296,Clayton,K-5,,,,,,
3,7/17/2019,Elem,Rockbridge ES,445,Halwick Way,Stone Mountain,30083,DeKalb,K-5,,,,,,
3,7/17/2019,Elem,Indian Creek ES,724,North Indian Creek Drive,Clarkston,30021,Dekalb,k-5,,,,,,
3,7/17/2019,Elem,Cleveland Elementary,2672,Old Hapeville Road SW,Atlanta,30315,APS,k-5,,,,,,
3,7/17/2019,Elem,Deerwood Academy,3070,Fairburn Road SW,Atlanta,30331,APS,k-5,,,,,,
3,7/17/2019,Elem,Humphries ES,3029,Humphries Drive SE,Atlanta,30354,APS,k-5,,,,,,
3,7/17/2019,Elem,L.O. Kimberly ES,3090,McMurray Drive SW,Atlanta,30311,APS,k-5,,,,,,
3,7/17/2019,Elem,Miles ES,4215,Bakers Ferry Road SW,Atlanta,30331,APS,k-5,,,,,,
3,7/17/2019,Elem,Perkerson ES,2040,Brewer Blvd SW,Atlanta,30310,APS,k-5,,,,,,
3,7/17/2019,Elem,PACE Academy,1821,Walt Stephens Road,Jonesboro,30236,Clayton,k-5,,,,,,
3,7/17/2019,Elem,Quitman ES,2200,Moultrie Hwy,Quitman,31643,Brooks,k-5,,,,,,
3,7/17/2019,Elem,North Brooks ES,10295,Coffee Road,Morven,31638,Brooks,k-5,,,,,,
3,7/17/2019,Elem,Mitchell County ES,15815,Hwy 93,Bacoton,31716,Mitchell,k-5,,,,,,
3,7/17/2019,Elem,Stroud ES,715,Fourth Street,Athens,30601,Clarke,k-5,,,,,,
3,7/17/2019,Elem,Seminole County Elementary,800,Marianna Hwy,Donalsonville,39845,Seminole,k-5,,,,,,
3,7/17/2019,Middle School,Radloff,3939,Shackleford Rd,Duluth,30096,Gwinnett,08-6,,,,,,
3,7/17/2019,Middle School,Druid Hills MS,3100,Mt. Olive Drive,Decatur,30033,DeKalb,08-6,,,,,,
3,7/17/2019,Middle School,Northbrook MS,1221,Northbrook Pkwy,Suwanee,30024,Gwinnett,08-6,,,,,,
3,7/17/2019,Middle School,Haralson County MS,2633,Hwy 120,Tallapoosa,30176,Haralson,09-6,,,,,,
3,7/17/2019,Middle School,Freedom MS,505,S Hairston Rd.,Stone Mountain,30083,Dekalb,08-6,,,,,,
3,7/17/2019,High School,McClure Health Science HS,3921,Club Drive,Duluth,30092,Gwinnett,12-9,,,,,,
3,7/17/2019,High School,Central HS,2155,Napier Ave.,Macon,31204,Bibb,12-9,,,,,,
3,7/17/2019,High School,Howard HS,6400,Forsyth Rd,Macon,31210,Bibb,12-9,,,,,,
3,7/17/2019,High School,Northeast HS,1646,Upper River Road,Macon,31211,Bibb,12-9,,,,,,
3,7/17/2019,High School,Rutland HS,6250,Skipper Road,Macon,31216,Bibb,12-9,,,,,,
3,7/17/2019,High School,Southwest HS,1775,Williamson Road,Macon,31206,Bibb,12-9,,,,,,
3,7/17/2019,High School,Westside HS,2851,Heath Road,Macon,31206,Bibb,12-9,,,,,,
3,7/17/2019,High School,Brooks County High School,1801,Moultrie Highway,Quitman,31643,Brooks,12-9,,,,,,
3,7/17/2019,afterschool,Cousins Middle,8187,Carlton Trail NW,Covington,30014,Newton,18-5,,,,,,
3,7/17/2019,afterschool,Clements Middle,66,Jack Neely Rd,Covington,30016,Newton,18-5,,,,,,
3,7/17/2019,afterschool,Indian Creek Middle,11051,South Covington Bypass Rd,Covington,30014,Newton,18-5,,,,,,
3,7/17/2019,afterschool,Heard Mixon Elementary,14110,GA-36,Covington,30014,Newton,18-5,,,,,,
3,7/17/2019,afterschool,Middle Ridge Elementary,11649,By Pass Road,Covington,30014,Newton,18-5,,,,,,
3,7/17/2019,afterschool,Washington Street Community Ctr.,4138,School Street SW,Covington,30014,Newton,18-5,,,,,,
3,7/17/2019,"Community- 
Food Retail",Wholesale Food Outlet,4855,Jonesboro Rd,Forest Park,30297,Clayton,Adults 18+,,,,,,
3,8/16/2019,Middle School,Mary McLeod Bethune MS,5200,Covington Hwy,Decatur,30035,Dekalb,12-6,,,,,,
3,1/1/2018,"Community- 
Food Retail",Super Giant Mart,5658,Riverdale Rd,Atlanta,30349,Clayton,Adults 18+,,,,,,
3,1/1/2018,"Community- 
Food Retail",Sandy's IGA,385,Spring St,Sparta,31087,Hancock,Adults 18+,,,,,,
3,1/1/2018,Community-Food Pantry,Macon Outreach,267,1st St,Macon,31201,Bibb,Adults 18+,,,,,,
3,10/11/2019,Community-Food Retail,Shoppers Value Foods,5580,Thomaston Rd #18,Macon,31220,Bibb,Adults 18+,,,,,,
3,1/8/2020,OST,Fairview Elementary,3325,Fairview Road,Covington,30016,,,,,,,,
3,1/8/2020,ECE,Brenda Robinson,4834,Clove Drive SW,Mableton,30126,,,,,,,,
3,1/8/2020,ECE,Building Blocks,6180,Atlanta Hwy,Alpharetta,30004,,,,,,,,
3,1/8/2020,ECE,Early Learning Scholars II,3792,Memorial College Ave,Clarkston,30021,,,,,,,,
3,1/8/2020,ECE,Rising Stars Enrichment Center,1627,Old Atlanta Road,Griffin,30223,,,,,,,,
3,2/18/2020,Child Care,Ednna Yuliana Barrera (EBY Childcare),2110,Sugarloaf PKY,Lawrenceville,30045,Gwinnett,<5yrs,Dianne Baker Dianne.Baker@healthmpowers.org,,,,,
3,2/18/2020,Child Care,Erica Rodriguez (Happy Little Faces),662,North Hairston Road,Stone Mountain,30083,DeKalb,<5yrs,Dianne Baker Dianne.Baker@healthmpowers.org,,,,,
3,2/18/2020,Child Care,Mary Razzetto (D?€?Mary Growing together),5473,Riverchase Drive,Flowery Branch,30542,Hall,<5yrs,Dianne Baker Dianne.Baker@healthmpowers.org,,,,,
3,2/18/2020,Child Care,Tammy Davis (Harbor Light Christian Academy),134,Hager Drive,Riverdale,30274,Clayton,<5yrs,Cathy Durand-Horne  Cathy.Durand@healthmpowers.org,,,,,
,,Child Care,De'angela Clay (Uniques's Early Development Center),5899,Greywood Circle,Mableton,30126,Cobb,<5yrs,Dianne Baker Dianne.Baker@healthmpowers.org,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Richmond County Health Department Teaching Gardens,950,Laney Walker Blvd,Augusta,30901,Richmond,Familes and 18+; SNAP- eligible; target of 400 individuals reached at this site,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,The Incubator Gardens at the Clubhouse,540,Telfair Street,Augusta,30901,Richmond,Familes and 18+; SNAP- eligible; target of 100 individuals reached at this site,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,The Master's Table Teaching Gardens,702,Fenwick Street,Augusta,30901,Richmond,Familes and 18+; SNAP- eligible; target of 300 individuals reached at this site.,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,The Blueberries for Ms. Willie Initiative (Harrisburg community),109,Eve Street,Augusta,30904,Richmond,Familes and 18+; SNAP- eligible; target of 400 individuals reached at this site,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Bill Miller Commuity Center,312,Vick Street,Albany,31705,Dougherty,School aged children and 18+ SNAP-eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Carver Sports Complex,1021,S. Mckinley Street,Albany,31701,Dougherty,School aged children and 18+ SNAP-eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Boys & Girls Club,1309,North Jefferson,Albany,31701,Dougherty,School aged children and 18+ SNAP-eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Girls Inc,701,Park Place,Albany,31701,Dougherty,School aged girls and 18+ SNAP-eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Clayton County Board of Health,1117,Battlecreek Road,Jonesboro,30236,Clayton,18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Kinship Care,849,Battlecreek Road,Jonesboro,30236,Clayton,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,"Robin Builders, Inc",552,S. State Street,Lyons,30436,Toombs,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Savannah Luggage Works,3428,Hwy 297,Vidalia,30474,Toombs,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Thai Union Chicken of the Sea Canning & US Pet Co.,129,North Commerce Drive,Lyons,30436,Toombs,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,"Sunset Farm Foods, Inc",1201,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,CJB Industries Inc,,PO Box 1362,Valdosta,31603,Lowndes,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Langdale Forest Products,1202,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Telamon Corporation,111,Oliver Lane,Glennville,30427,Tattnall,18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Heritage Gardens of Tattnall,146,West Brazell Street,Reidsville,30453,Tattnall,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Tattnall County Cooperative Extension,200,A. South Main Street,Reidsville,30453,Tattnall,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Tattnall County Library,129,Tattnall Street,Reidsville,30453,Tattnall,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Concerted Services,2100,Riverside Avenue,Waycross,31501,Ware,18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Waycross Middle School,700,Central Avenue,Waycross,31501,Ware,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Ware County Middle School,2301,Cherokee Street,Waycross,31503,Ware,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Childer's Family YMCA,1634,Plant Avenue,Waycross,31501,Ware,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,Enmarket,2112,Rankin Street,Savannah,31415,Chatham,18+; SNAP- eligible,,,,,,
4,1/1/2018,Worksite & Harvest of the Month,"Coastal Georgia Area Community Action Authority, Inc.",1,Community Action Drive,Brunswick,31520,Camden,18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Alfred E. Beach High School,3001,Hopkins Street,Savannah,31405,Chatham,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Robert W. Groves High School,100,Wheathill Road,Savannah,31408,Chatham,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Next to Dublin City Hall and Market on Madison,100,"South Church Street, at corner of Church and Madison Street",Dublin,31021,Laurens,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Garden & Pick It Try It,Community Garden enhancement on the school site,911,Martin Luther King Jr. Drive,Dublin,31021,Laurens,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Gardens,Jackson Heights Community Center,1100,Jordan,Albany,31705,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Gardens,Thornton Community Center,210,Thornton,Albany,31705,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Gardens,Bayvale Elementary School,3309,Milledgeville Road,Augusta,30909,Richmond County,Familes and 18+; SNAP- eligible,,,,,,
4,1/1/2018,Community Gardens,Storehouse Pantry,3126,Parrish Road,Augusta,30907,Richmond County,Familes and 18+; SNAP- eligible,,,,,,
4,5/14/2018,Community Gardens,Empty Lot,3819,Gillionville Road,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,5/14/2018,Community Gardens,Empty Lot,2421,Harvey Road,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,5/14/2018,Community Gardens,Empty Lot,400,Plum Street,Albany,31705,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,5/14/2018,Community Gardens,FEMA Parcel,1200,Martin Luther King Drive,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,5/16/2018,Worksite & Harvest of the Month,OFS Optics,10,Brightwave Blvd.,Carrollton,30117,Carroll,18+; SNAP- eligible,,,,,,
4,05/16/2018,Worksite & Harvest of the Month,APCO,388,Grant Street SE,Atlanta,30312,Fulton,18+; SNAP- eligible,,,,,,
4,05/30/2018,Worksite & Harvest of the Month,APCO,388,Grant Street SE,Atlanta,30312,Fulton,18+; SNAP- eligible,,,,,,
4,05/30/2018,Community Garden & Pick It Try It,Clayton County Head Start,667,South Avenue,Forest Park,30297,Clayton,Families and 18+; SNAP Ed eligible,,,,,,
4,05/30/2018,Community Garden & Pick It Try It,Center Elementary School (Heritage Gardens of Waycross,2114,Dorothy Street,Waycross,31501,Ware,Families and 18+; SNAP Ed eligible,,,,,,
4,05/30/2018,Community Garden & Pick It Try It,Clayton County Board of Health,685,Forest Parkway,Forest Park,30297,Clayton,"18+, SNAP- Ed eligible",,,,,,
4,05/30/2018,Community Garden & Pick It Try It,Paradise Community Development Corporation,4234,Hendrix Drive,Forest Park,30297,Clayton,"18+, SNAP- Ed eligible",,,,,,
4,05/30/2018,Community Garden & Pick It Try It,Montgomery County Government,310,West Broad Street,Mount Vernon,30445,Montgomery,18+ SNAP-eligible,,,,,,
4,06/14/2018,Worksite & Harvest of the Month,Gateway Behavioral Health Services (GBHS- Brunswick location),600,Coastal Village Drive,Brunswick,31520,Glynn,18+; SNAP- eligible,,,,,,
4,06/14/2018,Worksite & Harvest of the Month,Gateway Behavioral Health Services (GBHS- Savannah location),6,Mall Court,Savannah,31406,Chatham,18+; SNAP- eligible,,,,,,
4,06/14/2018,Worksite & Harvest of the Month,Piedmont Hospital Cafeteria,1968,Peachtree Road NW,Atlanta,30309,Fulton,18+; SNAP- eligible,,,,,,
4,06/14/2018,Community Gardens,WayGreen Local Fare Market,1460,North Augusta Avenue,Waycross,31503,Ware,Familes and 18+; SNAP- eligible,,,,,,
4,06/14/2018,Community Gardens,Destination Church,301,Bruunell Street,Waycross,31503,Ware,Familes and 18+; SNAP- eligible,,,,,,
4,06/19/2018,Community Gardens,Lollipop Kids Day Care,4959,West Street,Forest Park,30297,Clayton County,Familes and 18+; SNAP- eligible,,,,,,
4,02/01/2019,Community Garden,Historical Society,301,Hancock Street,Fort Gaines,39851,Clay,Adults 18+,,,,,,
4,02/01/2019,Community Garden,West Consortium,25,James Street,Fort Gaines,39851,Clay,Adults 18+,,,,,,
4,02/01/2019,Community Garden,Clay County Elementary/ Middle School,220,Hobbs Lane,Fort Gaines,39851,Clay,Adults 18+,,,,,,
4,02/04/2019,,Riverwood Townhouses,681,681 Flint River Road,Jonesboro,30238,Clayton County,Familes and 18+; SNAP- eligible,,,,,,
4,02/14/2019,Community Gardens,Dougherty County Health Department,1710,S. Slappey Blvd,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,02/14/2019,Community Gardens,Wrap Around Center,722,Corn Avenue,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,02/25/2019,Community Garden,Empty Lot,109,Commerce Street,Fort Gaines,39851,Clay,Adults 18+,,,,,,
4,03/04/2019,Community Gardens,Hart County Health Department,64,Reynolds Street,Hartwell,30643,Hart County,Familes and 18+; SNAP- eligible,,,,,,
4,04/12/2019,Community Gardens,Riverwood Town Center,7210,Church Street,Riverdale,30274,Clayton County,Familes and 18+; SNAP- eligible,,,,,,
4,04/29/2019,Community Gardens,Senior Life Enrichment Center,335,West Society Avenue,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,,,,,,
4,05/24/2019,Community Gardens,South Cobb Recreation Center,875,Riverside Parkway,Austell,30168,Cobb County,Familes and 18+; SNAP- eligible,,,,,,
4,05/29/2019,Community Gardens,First Baptist Church of Forest Park,634,Main Street,Forest Park,30297,Clayton County,Familes and 18+; SNAP- eligible,,,,,,
4,06/06/2019,Community Gardens,MercyMed of Columbus,3702,2nd Avenue,Columbus,30297,Muscogee,Familes and 18+; SNAP- eligible,,,,,,
4,06/07/2019,Worksite & Harvest of the Month,City of Avondale Estates,21,North Avondale Plaza,Avondale Estates,30002,Dekalb,18+; SNAP- eligible,,,,,,
4,06/14/2019,Community Garden,Peace Baptist Church,4000,Covington Highway,Decatur,30032,Dekalb,Familes and 18+; SNAP- eligible,,,,,,
4,06/24/2019,Community Gardens,Omenela Griot Afrocentric Teaching Museum,337,Dargan Place,Atlanta,30310,Fulton,Familes and 18+; SNAP- eligible,,,,,,
4,07/03/2019,Worksite and Harvest of the Month,District 2 Public Health District,1280,Athens Street,Gainesville,30507,Hall,Staff adults,,,,,,
4,07/17/2019,Worksite,Hall County Health Department,1290,Athens Street,Gainesville,30507,Hall,Familes and 18+; SNAP- eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,Kennon Grove Baptist Church,546,Cotton Hill Rd,Fort Gaines,39851,Clay,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,New Generations Church,1406,Blakely Hwy,Fort Gaines,39851,Clay,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,St. Luke?€?s Church,590,Saint Lukes Rd,Fort Gaines,39851,Clay,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,ARC of Fort Gaines,103,Commerce St,Fort Gaines,39851,Clay,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,Clay County Public Library,208,Hancock St,Fort Gaines,39851,Clay,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,Emmanuel Seventh Day Adventist,1534,East Broad Ave,Albany,31705,Dougherty,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,DNE/Community Garden,Hart County HeadStart,500,N Richardson St,Hartwell,30643,Hart,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,Montgomery Memorial Baptist Church,741,E. E. Butler Parkway,Gainesville,30501,Hall,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,Community Service Center,430,Prior Street SE,Gainesville,30501,Hall,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,John Paul II Training Center,107,Stringer Street,Gainesville,30501,Hall,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Community Garden,Mable Thomas Scott Senior Center,55,Roselane Park Drive,Toccoa,30577,Stephens,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Community Garden,Mill Village Veggie Patch,109,Eve Street,Augusta,30901,Richmond,Families and 18+; SNAP-eligible,,,,,,
4,11/26/2019,Direct Nutrition Education,Georgia Mountain Food Bank,1642,Calvary Industrial Drive SW,Gainesville,30507,Hall,Families and 18+; SNAP-eligible,,,,,,
4,12/04/2019,DNE/Community Garden,Nueva Vida Church,1745,Skeleton Road,Gainesville,30504,Hall,Families and 18+; SNAP-eligible,,,,,,
4,12/04/2019,Direct Nutrition Education,Medical Associates Plus,2467,Golden Camp Road,Augusta,30907,Richmond,Families and 18+; SNAP-eligible,,,,,,
4,12/04/2019,Direct Nutrition Education,Medical Associates Plus,2050,"Walton Way, Suite 101",Augusta,30904,Richmond,Families and 18+; SNAP-eligible,,,,,,
4,12/04/2019,DNE/Community Garden,"Action Pact, Inc. (Pierce County)",655,Grady Street,Blackshear,31516,Pierce,Families and 18+; SNAP- eligible,,,,,,
4,12/04/2019,Community Garden,DC Downtown,201,Jenkins Street,Waycross,31501,Ware,Families and 18+; SNAP- eligible,,,,,,
4,12/04/2019,Community Garden,Garden Gate,852,Tiffany Lane,Waycross,31503,Ware,Families and 18+; SNAP- eligible,,,,,,
4,12/04/2019,Community Garden,Hickory Grove CME church,69,Hickory Grove Rd,Dahlonega,30533,Lumpkin,Families and 18+; SNAP-eligible,,,,,,
4,12/06/2019,Worksite Wellness,"Action Pact, Inc. (Ware County)",2100,Riverside Avenue,Waycross,31501,Ware,Employees 18+; SNAP-eligible,"Ambi Bess, Chronic Disease Prevention Manager, Southeast Health District",,,,,
4,12/16/2019,DNE/Community Garden,Harrison Square Community Center/Housing Authority,815,Harrison Square,Gainesville,30507,Hall,Families and 18+; SNAP-eligible,"Erika Lopez-Gil, Health Educator, North Health District",,,,,
4,02/13/2020,Direct Nutrition Education,Richmond County Library,1237,Laney Walker Blvd.,Augusta,30901,Richmond,Families and 18+; SNAP-eligible,,Sadie Stockton; Sadie.Stockton@dph.ga.gov,,,,
4,02/20/2020,Community Garden,Griffin Housing Authority,600,E 8th St,West Point,31833,Troup,Families and 18+; SNAP- eligible,Allison Thompson; Allison.Thompson@dph.ga.gov,,,,,
4,02/20/2020,DNE,New Hope AME Church,233,Pataula Park Road,Georgetown,39854,Quitman,Families and 18+; SNAP- eligible,Tara Gardener; claycountygarden@gmail.com,,,,,
