Type,Name,County,X,Y,addresses,Zip,FID_1,STATEFP10,COUNTYFP10,GEOID,NAME10,NAMELSAD10,totpop10,WFD,RDC_AAA,MNGWPD,MPO,MSA,F1HR_NA,F8HR_NA,Reg_Comm,Acres,Sq_Miles,Label,GlobalID,last_edite,cty_fips,data_added
UGA Extension,Hillside International Truth Center,Fulton,-84.46761,33.720048,"2450 Cascade Rd SW, Atlanta, GA",30311,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/7/2018
UGA Extension,Palmetto Neighborhood Senior Center,Fulton,-84.66866974,33.52532697,"510 Turner Ave, Palmetto, GA",30268,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/7/2018
UGA Extension,St. Mark AME Church,Fulton,-84.5066835,33.690789,"3605 Campbellton Rd SW, Atlanta, GA",30331,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/7/2018
UGA Extension,Barge Road Senior Highrise,Fulton,-84.50622149,33.688449,"2440 Barge Rd SW, Atlanta, GA",30331,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/7/2018
UGA Extension,Stephenson High School,DeKalb,-84.12705791,33.77732688,"701 Stephenson Rd, Stone Mountain, GA",30087,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
UGA Extension,Elizabeth Andrews High School,DeKalb,-84.1946625,33.832584,"1701 Mountain Industrial Blvd, Stone Mountain, GA",30083,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
UGA Extension,Stone Mountain High School,DeKalb,-84.20202,33.810471,"4555 Central Dr, Stone Mountain, GA",30083,,13,89,13089,DeKalb,DeKalb County,,,,,,,,,,,,,,,13089,1/1/2018
UGA Extension,Appling County Extension,Appling,-82.34566147,31.77622332,"83 S Oak St, Baxley, GA",31513,,13,1,13001,Appling,Appling County,,,,,,,,,,,,,,,13001,5/10/2018
UGA Extension,Bacon County Extension,Bacon,-82.46892207,31.54113342,"203 S Dixon St, Alma, GA",31510,,13,5,13005,Bacon,Bacon County,,,,,,,,,,,,,,,13005,5/10/2018
UGA Extension,Baker County Extension,Baker,-84.41431735,31.33743846,"GA-37, Newton, GA",39870,,13,7,13007,Baker,Baker County,,,,,,,,,,,,,,,13007,5/10/2018
UGA Extension,Baldwin County Extension,Baldwin,-83.23067782,33.10059034,"320 Linda Dr NE, Milledgeville, GA",31061,,13,9,13009,Baldwin,Baldwin County,,,,,,,,,,,,,,,13009,5/10/2018
UGA Extension,Banks County Extension,Banks,-83.50016488,34.32319492,"413 Evans St, Homer, GA",30547,,13,11,13011,Banks,Banks County,,,,,,,,,,,,,,,13011,5/10/2018
UGA Extension,Barrow County Extension,Barrow,-83.72177622,33.98600064,"90 Lanthier St, Winder, GA",30680,,13,13,13013,Barrow,Barrow County,,,,,,,,,,,,,,,13013,5/10/2018
UGA Extension,Ben Hill County Extension,Ben Hill,-83.25882828,31.71011853,"406 W Palm St, Fitzgerald, GA",31750,,13,17,13017,Ben Hill,Ben Hill County,,,,,,,,,,,,,,,13017,5/10/2018
UGA Extension,Berrien County Extension,Berrien,-83.26374862,31.19205414,"516A County Farm Rd, Nashville, GA",31639,,13,19,13019,Berrien,Berrien County,,,,,,,,,,,,,,,13019,5/10/2018
UGA Extension,Bibb County Extension,Bibb,-83.627829,32.840856,"145 1st St, Macon, GA",31201,,13,21,13021,Bibb,Bibb County,,,,,,,,,,,,,,,13021,5/10/2018
UGA Extension,Bleckley County Extension,Bleckley,-83.3448789,32.38543141,"165 E Peacock St, Cochran, GA",31014,,13,23,13023,Bleckley,Bleckley County,,,,,,,,,,,,,,,13023,5/10/2018
UGA Extension,Brooks County Extension,Brooks,-83.5554915,30.79753952,"400 E Courtland Ave, Quitman, GA",31643,,13,27,13027,Brooks,Brooks County,,,,,,,,,,,,,,,13027,5/10/2018
UGA Extension,Bryan County Extension,Bryan,-81.62167255,32.137809,"131 N College St, Pembroke, GA",31321,,13,29,13029,Bryan,Bryan County,,,,,,,,,,,,,,,13029,5/10/2018
UGA Extension,Bulloch County Extension,Bulloch,-81.80785061,32.39840647,"151 Langston Chapel Rd, Statesboro, GA",30458,,13,31,13031,Bulloch,Bulloch County,,,,,,,,,,,,,,,13031,5/10/2018
UGA Extension,Calhoun County Extension,Calhoun,-84.60071257,31.53719693,"10971 Dickey St, Morgan, GA",39866,,13,37,13037,Calhoun,Calhoun County,,,,,,,,,,,,,,,13037,5/10/2018
UGA Extension,Camden County Extension,Camden,-81.71789591,30.9550926,"1409 Georgia Ave, Woodbine, GA",31569,,13,39,13039,Camden,Camden County,,,,,,,,,,,,,,,13039,5/10/2018
UGA Extension,Candler County Extension,Candler,-82.03712886,32.39214911,"1075 E Hiawatha St, Ste B, Metter, GA",30439,,13,43,13043,Candler,Candler County,,,,,,,,,,,,,,,13043,5/10/2018
UGA Extension,Charlton County Extension,Charlton,-82.00419621,30.83150709,"55 Kingsland Dr, Folkston, GA",31537,,13,49,13049,Charlton,Charlton County,,,,,,,,,,,,,,,13049,5/10/2018
UGA Extension,Cherokee County Extension,Cherokee,-84.47207863,34.26881138,"1130 Bluffs Pkwy, Canton, GA",30114,,13,57,13057,Cherokee,Cherokee County,,,,,,,,,,,,,,,13057,5/10/2018
UGA Extension,Clarke County Extension,Clarke,-83.4068905,33.9504783,"2152 W Broad St, Athens, GA",30606,,13,59,13059,Clarke,Clarke County,,,,,,,,,,,,,,,13059,5/10/2018
UGA Extension,Clinch County Extension,Clinch,-82.75260078,31.03571552,"313 W Dame Ave, Ste A, Homerville, GA",31634,,13,65,13065,Clinch,Clinch County,,,,,,,,,,,,,,,13065,5/10/2018
UGA Extension,Coffee County Extension,Coffee,-82.84142903,31.50871219,"709 Ward St E, Douglas, GA",31533,,13,69,13069,Coffee,Coffee County,,,,,,,,,,,,,,,13069,5/10/2018
UGA Extension,Colquitt County Extension,Colquitt,-83.76168627,31.18635695,"350 Veterans Pkwy N, Moultrie, GA",31788,,13,71,13071,Colquitt,Colquitt County,,,,,,,,,,,,,,,13071,5/10/2018
UGA Extension,Crawford County Extension,Crawford,-84.01099611,32.72099584,"100 Wright Ave, Roberta, GA",31078,,13,79,13079,Crawford,Crawford County,,,,,,,,,,,,,,,13079,5/10/2018
UGA Extension,Crisp County Extension,Crisp,-83.78363186,31.96686552,"110 W 13th Ave, Ste C, Cordele, GA",31015,,13,81,13081,Crisp,Crisp County,,,,,,,,,,,,,,,13081,5/10/2018
UGA Extension,Dade County Extension,Dade,-85.51902342,34.87132295,"114 Pace Dr, Trenton, GA",30752,,13,83,13083,Dade,Dade County,,,,,,,,,,,,,,,13083,5/10/2018
UGA Extension,Dawson County Extension,Dawson,-84.11957022,34.4205235,"298 Academy Ave, Dawsonville, GA",30534,,13,85,13085,Dawson,Dawson County,,,,,,,,,,,,,,,13085,5/10/2018
UGA Extension,Dodge County Extension,Dodge,-83.17355699,32.19821065,"230 Foster St, Ste A, Eastman, GA",31023,,13,91,13091,Dodge,Dodge County,,,,,,,,,,,,,,,13091,5/10/2018
UGA Extension,Dooly County Extension,Dooly,-83.78198598,32.0941478,"402 Hawkinsville Rd, Vienna, GA",31092,,13,93,13093,Dooly,Dooly County,,,,,,,,,,,,,,,13093,5/10/2018
UGA Extension,Dougherty County Extension,Dougherty,-84.15061664,31.57848134,"125 Pine Ave, Albany, GA",31701,,13,95,13095,Dougherty,Dougherty County,,,,,,,,,,,,,,,13095,5/10/2018
UGA Extension,Effingham County Extension,Effingham,-81.31563677,32.36873504,"284 GA Highway 119 S, Springfield, GA",31329,,13,103,13103,Effingham,Effingham County,,,,,,,,,,,,,,,13103,5/10/2018
UGA Extension,Evans County Extension,Evans,-81.90630309,32.16328132,"102 Daniel St, Claxton, GA",30417,,13,109,13109,Evans,Evans County,,,,,,,,,,,,,,,13109,5/10/2018
UGA Extension,Fannin County Extension,Fannin,-84.32643355,34.86470319,"205 Church St, Blue Ridge, GA",30513,,13,111,13111,Fannin,Fannin County,,,,,,,,,,,,,,,13111,5/10/2018
UGA Extension,Franklin County Extension,Franklin,-83.22300413,34.37747406,"280 Busha Rd, Carnesville, GA",30521,,13,119,13119,Franklin,Franklin County,,,,,,,,,,,,,,,13119,5/10/2018
UGA Extension,Glascock County Extension,Glascock,-82.60746374,33.23131981,"676 W Main St, Gibson, GA",30810,,13,125,13125,Glascock,Glascock County,,,,,,,,,,,,,,,13125,5/10/2018
UGA Extension,Hall County Extension,Hall,-83.7904174,34.31537146,"734 E Crescent Dr, Gainesville, GA",30501,,13,139,13139,Hall,Hall County,,,,,,,,,,,,,,,13139,5/10/2018
UGA Extension,Hancock County Extension,Hancock,-82.96477711,33.27935611,"12534 Augusta Hwy, Sparta, GA",31087,,13,141,13141,Hancock,Hancock County,,,,,,,,,,,,,,,13141,5/10/2018
UGA Extension,Haralson County Extension,Haralson,-85.18902234,33.80226838,"4266 GA-120, Buchanan, GA",30113,,13,143,13143,Haralson,Haralson County,,,,,,,,,,,,,,,13143,5/10/2018
UGA Extension,Harris County Extension,Harris,-84.8750568,32.75961887,"121 N Old College St, Hamilton, GA",31811,,13,145,13145,Harris,Harris County,,,,,,,,,,,,,,,13145,5/10/2018
UGA Extension,Heard County Extension,Heard,-85.10454244,33.27712021,"101 Glover Rd, Franklin, GA",30217,,13,149,13149,Heard,Heard County,,,,,,,,,,,,,,,13149,5/10/2018
UGA Extension,Jeff davis County Extension,Jeff Davis,-82.60031834,31.86275901,"14 Jeff Davis St, Hazlehurst, GA",31539,,13,161,13161,Jeff Davis,Jeff Davis County,,,,,,,,,,,,,,,13161,5/10/2018
UGA Extension,Jefferson County Extension,Jefferson,-82.4045639,33.02438347,"2529 US Highway 1 N, Louisville, GA",30434,,13,163,13163,Jefferson,Jefferson County,,,,,,,,,,,,,,,13163,5/10/2018
UGA Extension,Jenkins County Extension,Jenkins,-81.94230365,32.80892299,"434 Barney Ave, Millen, GA",30442,,13,165,13165,Jenkins,Jenkins County,,,,,,,,,,,,,,,13165,5/10/2018
UGA Extension,Johnson County Extension,Johnson,-82.73078356,32.72610722,"239 Trojan Way, Wrightsville, GA",31096,,13,167,13167,Johnson,Johnson County,,,,,,,,,,,,,,,13167,5/10/2018
UGA Extension,Lanier County Extension,Lanier,-83.09016689,31.04189346,"162 W Thigpen Ave, Lakeland, GA",31635,,13,173,13173,Lanier,Lanier County,,,,,,,,,,,,,,,13173,5/10/2018
UGA Extension,Laurens County Extension,Laurens,-82.91777603,32.52289067,"1511 Telfair St, Dublin, GA",31021,,13,175,13175,Laurens,Laurens County,,,,,,,,,,,,,,,13175,5/10/2018
UGA Extension,Lee County Extension,Lee,-84.17110575,31.73192307,"107 Main St, Leesburg, GA",31763,,13,177,13177,Lee,Lee County,,,,,,,,,,,,,,,13177,5/10/2018
UGA Extension,Liberty County Extension,Liberty,-81.59623186,31.84748138,"100 S Main St, Hinesville, GA",31313,,13,179,13179,Liberty,Liberty County,,,,,,,,,,,,,,,13179,5/10/2018
UGA Extension,Lincoln County Extension,Lincoln,-82.47776539,33.79721933,"288 N Peachtree St, Lincolnton, GA",30817,,13,181,13181,Lincoln,Lincoln County,,,,,,,,,,,,,,,13181,5/10/2018
UGA Extension,Long County Extension,Long,-81.74163811,31.70751814,"479 S McDonald St, Ludowici, GA",31316,,13,183,13183,Long,Long County,,,,,,,,,,,,,,,13183,5/10/2018
UGA Extension,Lumpkin County Extension,Lumpkin,-83.98192027,34.53545517,"26 Johnson St, Dahlonega, GA",30533,,13,187,13187,Lumpkin,Lumpkin County,,,,,,,,,,,,,,,13187,5/10/2018
UGA Extension,Macon County Extension,Macon,-84.06103159,32.29403945,"105 S Sumter St, Oglethorpe, GA",31068,,13,193,13193,Macon,Macon County,,,,,,,,,,,,,,,13193,5/10/2018
UGA Extension,Madison County Extension,Madison,-83.21524132,34.13070705,"97 Sunset Dr, Danielsville, GA",30633,,13,195,13195,Madison,Madison County,,,,,,,,,,,,,,,13195,5/10/2018
UGA Extension,Marion County Extension,Marion,-84.51982095,32.31897288,"111 N Baker St, Buena Vista, GA",31803,,13,197,13197,Marion,Marion County,,,,,,,,,,,,,,,13197,5/10/2018
UGA Extension,McDuffie County Extension,McDuffie,-82.50492744,33.47067842,"377 Main St, Thomson, GA",30824,,13,189,13189,McDuffie,McDuffie County,,,,,,,,,,,,,,,13189,5/10/2018
UGA Extension,Mcintosh County Extension,McIntosh,-81.43407384,31.37182265,"102 Jefferson St, Darien, GA",31305,,13,191,13191,McIntosh,McIntosh County,,,,,,,,,,,,,,,13191,5/10/2018
UGA Extension,Meriwether County Extension,Meriwether,-84.71357362,33.02869123,"N Court Sq, Greenville, GA",30222,,13,199,13199,Meriwether,Meriwether County,,,,,,,,,,,,,,,13199,5/10/2018
UGA Extension,Mitchell County Extension,Mitchell,-84.17024954,31.2323277,"4590 GA-37, Camilla, GA",31730,,13,205,13205,Mitchell,Mitchell County,,,,,,,,,,,,,,,13205,5/10/2018
UGA Extension,Monroe County Extension,Monroe,-83.94644789,33.03188272,"90 Martin Luther King Jr Dr, Forsyth, GA",31029,,13,207,13207,Monroe,Monroe County,,,,,,,,,,,,,,,13207,5/10/2018
UGA Extension,Montgomery County Extension,Montgomery,-82.59591453,32.17483851,"130 W Broad St, Mount Vernon, GA",30445,,13,209,13209,Montgomery,Montgomery County,,,,,,,,,,,,,,,13209,5/10/2018
UGA Extension,Peach County Extension,Peach,-83.88323767,32.54582251,"700 Spruce St, Fort Valley, GA",31030,,13,225,13225,Peach,Peach County,,,,,,,,,,,,,,,13225,5/10/2018
UGA Extension,Pickens County Extension,Pickens,-84.42841178,34.46906976,"109 Depot St, Jasper, GA",30143,,13,227,13227,Pickens,Pickens County,,,,,,,,,,,,,,,13227,5/10/2018
UGA Extension,Pierce County Extension,Pierce,-82.24970646,31.31188527,"711 Hendry St, Blackshear, GA",31516,,13,229,13229,Pierce,Pierce County,,,,,,,,,,,,,,,13229,5/10/2018
UGA Extension,Pike County Extension,Pike,-84.34349914,33.10077454,"74 Gwyn St, Zebulon, GA",30295,,13,231,13231,Pike,Pike County,,,,,,,,,,,,,,,13231,5/10/2018
UGA Extension,Polk County Extension,Polk,-85.2544987,34.01406564,"20 N Main St, Cedartown, GA",30125,,13,233,13233,Polk,Polk County,,,,,,,,,,,,,,,13233,5/10/2018
UGA Extension,Quitman County Extension,Quitman,-85.08371295,31.88157842,"57 Kaigler Rd, Georgetown, GA",39854,,13,239,13239,Quitman,Quitman County,,,,,,,,,,,,,,,13239,5/10/2018
UGA Extension,Rabun County Extension,Rabun,-83.40474561,34.87985847,"41 Jo Dotson Cir, Clayton, GA",30525,,13,241,13241,Rabun,Rabun County,,,,,,,,,,,,,,,13241,5/10/2018
UGA Extension,Screven County Extension,Screven,-81.65115357,32.7498373,"321 Rocky Ford Rd, Sylvania, GA",30467,,13,251,13251,Screven,Screven County,,,,,,,,,,,,,,,13251,5/10/2018
UGA Extension,Seminole County Extension,Seminole,-84.87855844,31.04290874,"207 E Crawford St, Donalsonville, GA",39845,,13,253,13253,Seminole,Seminole County,,,,,,,,,,,,,,,13253,5/10/2018
UGA Extension,Spalding County Extension,Spalding,-84.25092572,33.24371255,"835 Memorial Dr, Griffin, GA",30223,,13,255,13255,Spalding,Spalding County,,,,,,,,,,,,,,,13255,5/10/2018
UGA Extension,Sumter County Extension,Sumter,-84.2521875,32.05555242,"127 William Bowen Pt, Americus, GA",31719,,13,261,13261,Sumter,Sumter County,,,,,,,,,,,,,,,13261,5/10/2018
UGA Extension,Tattnall County Extension,Tattnall,-81.92505022,31.93344543,"209 Bolton St, Glennville, GA",30427,,13,267,13267,Tattnall,Tattnall County,,,,,,,,,,,,,,,13267,5/10/2018
UGA Extension,Taylor County Extension,Taylor,-84.23687125,32.55662883,"7 Ivy St, Butler, GA",31006,,13,269,13269,Taylor,Taylor County,,,,,,,,,,,,,,,13269,5/10/2018
UGA Extension,Telfair County Extension,Telfair,-82.89846666,32.06095613,"91 Telfair Ave, Mc Rae Helena, GA",31055,,13,271,13271,Telfair,Telfair County,,,,,,,,,,,,,,,13271,5/10/2018
UGA Extension,Terrell County Extension,Terrell,-84.43613196,31.76102242,"955 Forrester Dr SE, Dawson, GA",39842,,13,273,13273,Terrell,Terrell County,,,,,,,,,,,,,,,13273,5/10/2018
UGA Extension,Thomas County Extension,Thomas,-83.982807,30.837051,"227 W Jefferson St, Thomasville, GA",31792,,13,275,13275,Thomas,Thomas County,,,,,,,,,,,,,,,13275,5/10/2018
UGA Extension,Tift County Extension,Tift,-83.54647092,31.46297136,"1468 Carpenter Rd S, Tifton, GA",31793,,13,277,13277,Tift,Tift County,,,,,,,,,,,,,,,13277,5/10/2018
UGA Extension,Toombs County Extension,Toombs,-82.32720473,32.20261164,"200 Courthouse Sq, Lyons, GA",30436,,13,279,13279,Toombs,Toombs County,,,,,,,,,,,,,,,13279,5/10/2018
UGA Extension,Twiggs County Extension,Twiggs,-83.34627914,32.68786886,"31 Magnolia St N, Jeffersonville, GA",31044,,13,289,13289,Twiggs,Twiggs County,,,,,,,,,,,,,,,13289,5/10/2018
UGA Extension,Union County Extension,Union,-83.95544006,34.87739796,"165 Wellborn St, Ste 5, Blairsville, GA",30512,,13,291,13291,Union,Union County,,,,,,,,,,,,,,,13291,5/10/2018
UGA Extension,Upson County Extension,Upson,-84.32520128,32.88618813,"305 S Hightower St, Thomaston, GA",30286,,13,293,13293,Upson,Upson County,,,,,,,,,,,,,,,13293,5/10/2018
UGA Extension,Walker County Extension,Walker,-85.2820776,34.70394571,"102 Napier St, La Fayette, GA",30728,,13,295,13295,Walker,Walker County,,,,,,,,,,,,,,,13295,5/10/2018
UGA Extension,Walton County Extension,Walton,-83.71319831,33.7948943,"100 N Broad St, Monroe, GA",30655,,13,297,13297,Walton,Walton County,,,,,,,,,,,,,,,13297,5/10/2018
UGA Extension,Wayne County Extension,Wayne,-81.91449106,31.58673353,"1900 Sunset Blvd, Jesup, GA",31545,,13,305,13305,Wayne,Wayne County,,,,,,,,,,,,,,,13305,5/10/2018
UGA Extension,Webster County Extension,Webster,-84.45111976,32.12264422,"7235 Washington St, Preston, GA",31824,,13,307,13307,Webster,Webster County,,,,,,,,,,,,,,,13307,5/10/2018
UGA Extension,Wheeler County Extension,Wheeler,-82.78294569,32.14861712,"16 W Forest Ave, Alamo, GA",30411,,13,309,13309,Wheeler,Wheeler County,,,,,,,,,,,,,,,13309,5/10/2018
UGA Extension,Wilcox County Extension,Wilcox,-83.45628883,31.9497375,"667 2nd Ave, Rochelle, GA",31079,,13,315,13315,Wilcox,Wilcox County,,,,,,,,,,,,,,,13315,5/10/2018
UGA Extension,Sheltering Arms East Point Center,Fulton,-84.45601143,33.69357063,"2257 Mulberry St, Atlanta, GA",30344,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,05/16/2018
UGA Extension,Southside Medical Center,Fulton,-84.3920225,33.72619331,"1046 Ridge Ave SW, Atlanta, GA",30315,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,05/16/2018
UGA Extension,Southeast Atlanta Library,Fulton,-84.39348851,33.714783,"1463 Pryor Rd SW, Atlanta, GA",30315,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/16/2018
UGA Extension,Hunter Hill First Missionary Baptist Church,Fulton,-84.4347005,33.75959399,"166 Edward St NW, Atlanta, GA",30314,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/16/2018
UGA Extension,Friends of Collier Heights Park,Fulton,-84.50653986,33.7686865,"3691 Collier Dr NW, Atlanta, GA",30331,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/16/2018
UGA Extension,Marddy's,Fulton,-84.421233,33.749208,"1017 Fair St SW, Atlanta, GA",30314,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/16/2018
UGA Extension,Dogwood Senior Center,Fulton,-84.44859307,33.77588179,"1953 Donald Lee Hollowell Pkwy NW, Atlanta, GA",30318,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/16/2018
UGA Extension,"Live Fresh, Inc.",Fulton,-84.464415,33.722316,"2311 Cascade Rd SW, Atlanta, GA",30311,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/17/2018
UGA Extension,Fannin Health Department -  WIC,Fannin,-84.3236715,34.85835603,"95 Ouida St, Blue Ridge, GA",30513,,13,111,13111,Fannin,Fannin County,,,,,,,,,,,,,,,13111,5/17/2018
UGA Extension,Chattooga County Extension,Chattooga,-85.34835218,34.47999272,"10011 Commerce St, Summerville, GA",30747,,13,55,13055,Chattooga,Chattooga County,,,,,,,,,,,,,,,13055,5/17/2018
UGA Extension,Clayton County Extension,Clayton,-84.34507978,33.53772444,"1262 Government Cir, Jonesboro, GA",30236,,13,63,13063,Clayton,Clayton County,,,,,,,,,,,,,,,13063,5/17/2018
UGA Extension,Coastal GA Botanical Gardens,Chatham,-81.27041276,31.99670553,"2 Canebrake Rd, Savannah, GA",31419,,13,51,13051,Chatham,Chatham County,,,,,,,,,,,,,,,13051,5/17/2018
UGA Extension,Decatur County Extension,Decatur,-84.574725,30.928885,"39817, Bainbridge, GA",39817,,13,87,13087,Decatur,Decatur County,,,,,,,,,,,,,,,13087,5/17/2018
UGA Extension,Douglas County Extension,Douglas,-84.73640552,33.75058394,"6279 Fairburn Rd, Douglasville, GA",30134,,13,97,13097,Douglas,Douglas County,,,,,,,,,,,,,,,13097,5/17/2018
UGA Extension,Echols County Extension,Echols,-83.02734383,30.70247153,"109 Court House St, Statenville, GA",31648,,13,101,13101,Echols,Echols County,,,,,,,,,,,,,,,13101,5/17/2018
UGA Extension,Fayette County Extension,Fayette,-84.4561527,33.44772254,"140 Stonewall Ave W, Fayetteville, GA",30214,,13,113,13113,Fayette,Fayette County,,,,,,,,,,,,,,,13113,5/17/2018
UGA Extension,Forsyth County Extension,Forsyth,-84.1250475,34.211466,"875 Lanier 400 Pkwy, Cumming, GA",30040,,13,117,13117,Forsyth,Forsyth County,,,,,,,,,,,,,,,13117,5/17/2018
UGA Extension,Fulton County Extension-Camp Truitt,Fulton,-84.47233335,33.63761568,"4300 Herschel Rd, Atlanta, GA",30337,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/17/2018
UGA Extension,Fulton County Extension-South East Point,Fulton,-84.44607693,33.67564865,"1757 Washington Rd, Atlanta, GA",30344,,13,121,13121,Fulton,Fulton County,,,,,,,,,,,,,,,13121,5/17/2018
UGA Extension,Gordon County Extension,Gordon,-84.96707248,34.49198044,"1 McDaniel Station Rd SW, Calhoun, GA",30701,,13,129,13129,Gordon,Gordon County,,,,,,,,,,,,,,,13129,5/17/2018
UGA Extension,Grady County Extension,Grady,-84.20640308,30.8881831,"65 11th Ave NE, Cairo, GA",39828,,13,131,13131,Grady,Grady County,,,,,,,,,,,,,,,13131,5/17/2018
UGA Extension,Greene County Extension,Greene,-83.19331753,33.56615624,"1180 C Weldon Smith Dr, Greensboro, GA",30642,,13,133,13133,Greene,Greene County,,,,,,,,,,,,,,,13133,5/17/2018
UGA Extension,Gwinnett County Extension,Gwinnett,-83.98849302,33.95005464,"750 S Perry St, Lawrenceville, GA",30046,,13,135,13135,Gwinnett,Gwinnett County,,,,,,,,,,,,,,,13135,5/17/2018
UGA Extension,Hart County Extension,Hart,-82.93917879,34.34916847,"200 Arthur St, Hartwell, GA",30643,,13,147,13147,Hart,Hart County,,,,,,,,,,,,,,,13147,5/17/2018
UGA Extension,Houston County Extension,Houston,-83.73362745,32.45740642,"801 Main St, Perry, GA",31069,,13,153,13153,Houston,Houston County,,,,,,,,,,,,,,,13153,5/17/2018
UGA Extension,Jasper County Extension,Jasper,-83.6830821,33.30541748,"162 N Warren St, Monticello, GA",31064,,13,159,13159,Jasper,Jasper County,,,,,,,,,,,,,,,13159,5/17/2018
UGA Extension,Morgan County Extension,Morgan,-83.46534815,33.59687137,"440 Hancock St, Madison, GA",30650,,13,211,13211,Morgan,Morgan County,,,,,,,,,,,,,,,13211,5/17/2018
UGA Extension,Muscogee County Extension-Columbus Government Ctr Annex,Muscogee,-84.9867795,32.46472455,"420 10th St, Columbus, GA",31901,,13,215,13215,Muscogee,Muscogee County,,,,,,,,,,,,,,,13215,5/17/2018
UGA Extension,Paulding County Extension,Paulding,-84.85169714,33.92101202,"530 W Memorial Dr, Dallas, GA",30132,,13,223,13223,Paulding,Paulding County,,,,,,,,,,,,,,,13223,5/17/2018
UGA Extension,Pulaski County Extension,Pulaski,-83.46860817,32.28218681,"87 N Lumpkin St, Hawkinsville, GA",31036,,13,235,13235,Pulaski,Pulaski County,,,,,,,,,,,,,,,13235,5/17/2018
UGA Extension,Putnam County Extension,Putnam,-83.40316033,33.32982842,"663 Godfrey Rd, Ste 101, Eatonton, GA",31024,,13,237,13237,Putnam,Putnam County,,,,,,,,,,,,,,,13237,5/17/2018
